,A,Ea,P [Pa],T [K],b,kb,kf
999,347850500.0,83680000.0,101325.0,1399.0,0.0,[0.],[261265.87794906]
1000,347850500.0,83680000.0,101324.99999999999,1400.0,0.0,[0.],[262611.86462104]
1001,347850500.0,83680000.0,101324.99999999999,1401.0,0.0,[0.],[263962.84920836]
1002,347850500.0,83680000.0,101324.99999999999,1402.0,0.0,[0.],[265318.84171558]
1003,347850500.0,83680000.0,101325.0,1403.0,0.0,[0.],[266679.85214046]
1004,347850500.0,83680000.0,101324.99999999999,1404.0,0.0,[0.],[268045.89047379]
1005,347850500.0,83680000.0,101324.99999999999,1405.0,0.0,[0.],[269416.96669942]
1006,347850500.0,83680000.0,101325.0,1406.0,0.0,[0.],[270793.09079416]
1007,347850500.0,83680000.0,101324.99999999999,1407.0,0.0,[0.],[272174.27272775]
1008,347850500.0,83680000.0,101325.00000000001,1408.0,0.0,[0.],[273560.52246275]
1009,347850500.0,83680000.0,101324.99999999999,1409.0,0.0,[0.],[274951.84995457]
1010,347850500.0,83680000.0,101325.0,1410.0,0.0,[0.],[276348.26515133]
1011,347850500.0,83680000.0,101325.0,1411.0,0.0,[0.],[277749.77799386]
1012,347850500.0,83680000.0,101325.0,1412.0,0.0,[0.],[279156.39841561]
1013,347850500.0,83680000.0,101325.00000000001,1413.0,0.0,[0.],[280568.13634263]
1014,347850500.0,83680000.0,101324.99999999999,1414.0,0.0,[0.],[281985.00169348]
1015,347850500.0,83680000.0,101325.0,1415.0,0.0,[0.],[283407.00437918]
1016,347850500.0,83680000.0,101325.0,1416.0,0.0,[0.],[284834.15430318]
1017,347850500.0,83680000.0,101325.0,1417.0,0.0,[0.],[286266.4613613]
1018,347850500.0,83680000.0,101325.0,1418.0,0.0,[0.],[287703.93544163]
1019,347850500.0,83680000.0,101325.0,1419.0,0.0,[0.],[289146.58642454]
1020,347850500.0,83680000.0,101325.00000000001,1420.0,0.0,[0.],[290594.42418259]
1021,347850500.0,83680000.0,101324.99999999999,1421.0,0.0,[0.],[292047.45858049]
1022,347850500.0,83680000.0,101325.0,1422.0,0.0,[0.],[293505.69947501]
1023,347850500.0,83680000.0,101325.00000000001,1423.0,0.0,[0.],[294969.156715]
1024,347850500.0,83680000.0,101324.99999999999,1424.0,0.0,[0.],[296437.84014126]
1025,347850500.0,83680000.0,101324.99999999999,1425.0,0.0,[0.],[297911.75958652]
1026,347850500.0,83680000.0,101325.00000000001,1426.0,0.0,[0.],[299390.92487542]
1027,347850500.0,83680000.0,101325.0,1427.0,0.0,[0.],[300875.34582437]
1028,347850500.0,83680000.0,101325.0,1428.0,0.0,[0.],[302365.0322416]
1029,347850500.0,83680000.0,101324.99999999999,1429.0,0.0,[0.],[303859.99392704]
1030,347850500.0,83680000.0,101325.0,1430.0,0.0,[0.],[305360.24067228]
1031,347850500.0,83680000.0,101325.00000000001,1431.0,0.0,[0.],[306865.78226053]
1032,347850500.0,83680000.0,101324.99999999999,1432.0,0.0,[0.],[308376.62846656]
1033,347850500.0,83680000.0,101325.00000000001,1433.0,0.0,[0.],[309892.78905667]
1034,347850500.0,83680000.0,101324.99999999999,1434.0,0.0,[0.],[311414.27378859]
1035,347850500.0,83680000.0,101325.00000000001,1435.0,0.0,[0.],[312941.09241149]
1036,347850500.0,83680000.0,101325.00000000001,1436.0,0.0,[0.],[314473.25466586]
1037,347850500.0,83680000.0,101325.0,1437.0,0.0,[0.],[316010.77028353]
1038,347850500.0,83680000.0,101325.0,1438.0,0.0,[0.],[317553.64898757]
1039,347850500.0,83680000.0,101325.00000000001,1439.0,0.0,[0.],[319101.90049226]
1040,347850500.0,83680000.0,101325.0,1440.0,0.0,[0.],[320655.53450304]
1041,347850500.0,83680000.0,101325.0,1441.0,0.0,[0.],[322214.56071644]
1042,347850500.0,83680000.0,101325.0,1442.0,0.0,[0.],[323778.98882006]
1043,347850500.0,83680000.0,101325.00000000001,1443.0,0.0,[0.],[325348.8284925]
1044,347850500.0,83680000.0,101325.0,1444.0,0.0,[0.],[326924.08940332]
1045,347850500.0,83680000.0,101325.0,1445.0,0.0,[0.],[328504.78121297]
1046,347850500.0,83680000.0,101325.00000000001,1446.0,0.0,[0.],[330090.91357278]
1047,347850500.0,83680000.0,101325.0,1447.0,0.0,[0.],[331682.49612489]
1048,347850500.0,83680000.0,101324.99999999999,1448.0,0.0,[0.],[333279.53850217]
1049,347850500.0,83680000.0,101325.0,1449.0,0.0,[0.],[334882.05032822]
1050,347850500.0,83680000.0,101325.0,1450.0,0.0,[0.],[336490.04121732]
1051,347850500.0,83680000.0,101324.99999999999,1451.0,0.0,[0.],[338103.52077434]
1052,347850500.0,83680000.0,101325.00000000001,1452.0,0.0,[0.],[339722.49859471]
1053,347850500.0,83680000.0,101324.99999999999,1453.0,0.0,[0.],[341346.98426442]
1054,347850500.0,83680000.0,101325.0,1454.0,0.0,[0.],[342976.98735988]
1055,347850500.0,83680000.0,101324.99999999999,1455.0,0.0,[0.],[344612.51744797]
1056,347850500.0,83680000.0,101324.99999999999,1456.0,0.0,[0.],[346253.5840859]
1057,347850500.0,83680000.0,101325.00000000001,1457.0,0.0,[0.],[347900.19682126]
1058,347850500.0,83680000.0,101325.0,1458.0,0.0,[0.],[349552.36519188]
1059,347850500.0,83680000.0,101325.00000000001,1459.0,0.0,[0.],[351210.09872585]
1060,347850500.0,83680000.0,101325.0,1460.0,0.0,[0.],[352873.40694144]
1061,347850500.0,83680000.0,101325.00000000003,1461.0,0.0,[0.],[354542.29934707]
1062,347850500.0,83680000.0,101325.0,1462.0,0.0,[0.],[356216.78544125]
1063,347850500.0,83680000.0,101324.99999999999,1463.0,0.0,[0.],[357896.87471254]
1064,347850500.0,83680000.0,101324.99999999999,1464.0,0.0,[0.],[359582.57663953]
1065,347850500.0,83680000.0,101325.00000000001,1465.0,0.0,[0.],[361273.90069072]
1066,347850500.0,83680000.0,101324.99999999999,1466.0,0.0,[0.],[362970.85632458]
1067,347850500.0,83680000.0,101324.99999999999,1467.0,0.0,[0.],[364673.45298941]
1068,347850500.0,83680000.0,101325.00000000001,1468.0,0.0,[0.],[366381.70012336]
1069,347850500.0,83680000.0,101324.99999999999,1469.0,0.0,[0.],[368095.60715434]
1070,347850500.0,83680000.0,101325.0,1470.0,0.0,[0.],[369815.18350001]
1071,347850500.0,83680000.0,101325.0,1471.0,0.0,[0.],[371540.43856771]
1072,347850500.0,83680000.0,101325.0,1472.0,0.0,[0.],[373271.38175444]
1073,347850500.0,83680000.0,101324.99999999999,1473.0,0.0,[0.],[375008.02244679]
1074,347850500.0,83680000.0,101325.00000000001,1474.0,0.0,[0.],[376750.37002092]
1075,347850500.0,83680000.0,101325.0,1475.0,0.0,[0.],[378498.43384248]
1076,347850500.0,83680000.0,101325.00000000001,1476.0,0.0,[0.],[380252.22326664]
1077,347850500.0,83680000.0,101325.00000000001,1477.0,0.0,[0.],[382011.74763795]
1078,347850500.0,83680000.0,101325.0,1478.0,0.0,[0.],[383777.01629037]
1079,347850500.0,83680000.0,101324.99999999999,1479.0,0.0,[0.],[385548.0385472]
1080,347850500.0,83680000.0,101324.99999999999,1480.0,0.0,[0.],[387324.82372103]
1081,347850500.0,83680000.0,101324.99999999999,1481.0,0.0,[0.],[389107.38111373]
1082,347850500.0,83680000.0,101325.00000000001,1482.0,0.0,[0.],[390895.72001637]
1083,347850500.0,83680000.0,101325.0,1483.0,0.0,[0.],[392689.84970919]
1084,347850500.0,83680000.0,101325.0,1484.0,0.0,[0.],[394489.77946157]
1085,347850500.0,83680000.0,101324.99999999999,1485.0,0.0,[0.],[396295.51853197]
1086,347850500.0,83680000.0,101325.0,1486.0,0.0,[0.],[398107.0761679]
1087,347850500.0,83680000.0,101325.00000000001,1487.0,0.0,[0.],[399924.4616059]
1088,347850500.0,83680000.0,101325.0,1488.0,0.0,[0.],[401747.68407144]
1089,347850500.0,83680000.0,101325.0,1489.0,0.0,[0.],[403576.75277894]
1090,347850500.0,83680000.0,101325.00000000001,1490.0,0.0,[0.],[405411.6769317]
1091,347850500.0,83680000.0,101325.00000000001,1491.0,0.0,[0.],[407252.46572184]
1092,347850500.0,83680000.0,101325.0,1492.0,0.0,[0.],[409099.12833032]
1093,347850500.0,83680000.0,101325.0,1493.0,0.0,[0.],[410951.67392684]
1094,347850500.0,83680000.0,101325.0,1494.0,0.0,[0.],[412810.11166982]
1095,347850500.0,83680000.0,101325.00000000001,1495.0,0.0,[0.],[414674.45070638]
1096,347850500.0,83680000.0,101324.99999999999,1496.0,0.0,[0.],[416544.70017227]
1097,347850500.0,83680000.0,101325.0,1497.0,0.0,[0.],[418420.86919184]
1098,347850500.0,83680000.0,101325.00000000003,1498.0,0.0,[0.],[420302.96687803]
1099,347850500.0,83680000.0,101325.0,1499.0,0.0,[0.],[422191.00233227]
1100,347850500.0,83680000.0,101325.00000000001,1500.0,0.0,[0.],[424084.9846445]
1101,347850500.0,83680000.0,101325.00000000001,1501.0,0.0,[0.],[425984.92289311]
1102,347850500.0,83680000.0,101324.99999999999,1502.0,0.0,[0.],[427890.82614488]
1103,347850500.0,83680000.0,101325.0,1503.0,0.0,[0.],[429802.70345498]
1104,347850500.0,83680000.0,101325.0,1504.0,0.0,[0.],[431720.56386691]
1105,347850500.0,83680000.0,101325.00000000001,1505.0,0.0,[0.],[433644.41641245]
1106,347850500.0,83680000.0,101325.0,1506.0,0.0,[0.],[435574.27011165]
1107,347850500.0,83680000.0,101325.0,1507.0,0.0,[0.],[437510.13397278]
1108,347850500.0,83680000.0,101325.0,1508.0,0.0,[0.],[439452.0169923]
1109,347850500.0,83680000.0,101325.00000000001,1509.0,0.0,[0.],[441399.92815479]
1110,347850500.0,83680000.0,101325.0,1510.0,0.0,[0.],[443353.87643296]
1111,347850500.0,83680000.0,101325.0,1511.0,0.0,[0.],[445313.87078758]
1112,347850500.0,83680000.0,101325.0,1512.0,0.0,[0.],[447279.92016747]
1113,347850500.0,83680000.0,101325.0,1513.0,0.0,[0.],[449252.03350943]
1114,347850500.0,83680000.0,101325.0,1514.0,0.0,[0.],[451230.21973822]
1115,347850500.0,83680000.0,101325.0,1515.0,0.0,[0.],[453214.48776656]
1116,347850500.0,83680000.0,101325.0,1516.0,0.0,[0.],[455204.84649501]
1117,347850500.0,83680000.0,101325.0,1517.0,0.0,[0.],[457201.30481202]
1118,347850500.0,83680000.0,101325.00000000001,1518.0,0.0,[0.],[459203.87159385]
1119,347850500.0,83680000.0,101324.99999999999,1519.0,0.0,[0.],[461212.55570454]
1120,347850500.0,83680000.0,101325.0,1520.0,0.0,[0.],[463227.36599587]
1121,347850500.0,83680000.0,101324.99999999999,1521.0,0.0,[0.],[465248.31130736]
1122,347850500.0,83680000.0,101325.0,1522.0,0.0,[0.],[467275.40046617]
1123,347850500.0,83680000.0,101325.00000000001,1523.0,0.0,[0.],[469308.64228714]
1124,347850500.0,83680000.0,101324.99999999999,1524.0,0.0,[0.],[471348.04557269]
1125,347850500.0,83680000.0,101325.0,1525.0,0.0,[0.],[473393.61911285]
1126,347850500.0,83680000.0,101325.00000000001,1526.0,0.0,[0.],[475445.37168515]
1127,347850500.0,83680000.0,101325.0,1527.0,0.0,[0.],[477503.31205465]
1128,347850500.0,83680000.0,101325.0,1528.0,0.0,[0.],[479567.44897389]
1129,347850500.0,83680000.0,101325.0,1529.0,0.0,[0.],[481637.79118283]
1130,347850500.0,83680000.0,101325.00000000001,1530.0,0.0,[0.],[483714.34740886]
1131,347850500.0,83680000.0,101325.00000000001,1531.0,0.0,[0.],[485797.12636672]
1132,347850500.0,83680000.0,101325.00000000001,1532.0,0.0,[0.],[487886.1367585]
1133,347850500.0,83680000.0,101325.0,1533.0,0.0,[0.],[489981.3872736]
1134,347850500.0,83680000.0,101324.99999999999,1534.0,0.0,[0.],[492082.8865887]
1135,347850500.0,83680000.0,101324.99999999999,1535.0,0.0,[0.],[494190.64336771]
1136,347850500.0,83680000.0,101325.0,1536.0,0.0,[0.],[496304.66626176]
1137,347850500.0,83680000.0,101325.00000000003,1537.0,0.0,[0.],[498424.96390916]
1138,347850500.0,83680000.0,101325.00000000001,1538.0,0.0,[0.],[500551.54493534]
1139,347850500.0,83680000.0,101325.00000000001,1539.0,0.0,[0.],[502684.41795289]
1140,347850500.0,83680000.0,101325.0,1540.0,0.0,[0.],[504823.59156146]
1141,347850500.0,83680000.0,101324.99999999999,1541.0,0.0,[0.],[506969.07434773]
1142,347850500.0,83680000.0,101325.00000000001,1542.0,0.0,[0.],[509120.87488544]
1143,347850500.0,83680000.0,101325.0,1543.0,0.0,[0.],[511279.0017353]
1144,347850500.0,83680000.0,101325.00000000003,1544.0,0.0,[0.],[513443.46344498]
1145,347850500.0,83680000.0,101325.0,1545.0,0.0,[0.],[515614.26854908]
1146,347850500.0,83680000.0,101325.0,1546.0,0.0,[0.],[517791.42556909]
1147,347850500.0,83680000.0,101325.00000000001,1547.0,0.0,[0.],[519974.94301338]
1148,347850500.0,83680000.0,101325.0,1548.0,0.0,[0.],[522164.82937716]
1149,347850500.0,83680000.0,101325.0,1549.0,0.0,[0.],[524361.09314243]
1150,347850500.0,83680000.0,101325.0,1550.0,0.0,[0.],[526563.74277798]
1151,347850500.0,83680000.0,101324.99999999999,1551.0,0.0,[0.],[528772.78673936]
1152,347850500.0,83680000.0,101325.00000000001,1552.0,0.0,[0.],[530988.2334688]
1153,347850500.0,83680000.0,101325.00000000003,1553.0,0.0,[0.],[533210.09139527]
1154,347850500.0,83680000.0,101324.99999999999,1554.0,0.0,[0.],[535438.36893437]
1155,347850500.0,83680000.0,101325.0,1555.0,0.0,[0.],[537673.07448832]
1156,347850500.0,83680000.0,101324.99999999999,1556.0,0.0,[0.],[539914.21644599]
1157,347850500.0,83680000.0,101325.00000000001,1557.0,0.0,[0.],[542161.80318277]
1158,347850500.0,83680000.0,101325.00000000001,1558.0,0.0,[0.],[544415.84306064]
1159,347850500.0,83680000.0,101325.0,1559.0,0.0,[0.],[546676.34442808]
1160,347850500.0,83680000.0,101325.0,1560.0,0.0,[0.],[548943.31562005]
1161,347850500.0,83680000.0,101325.0,1561.0,0.0,[0.],[551216.76495799]
1162,347850500.0,83680000.0,101325.00000000001,1562.0,0.0,[0.],[553496.70074977]
1163,347850500.0,83680000.0,101325.0,1563.0,0.0,[0.],[555783.13128967]
1164,347850500.0,83680000.0,101325.00000000001,1564.0,0.0,[0.],[558076.06485833]
1165,347850500.0,83680000.0,101325.0,1565.0,0.0,[0.],[560375.50972278]
1166,347850500.0,83680000.0,101325.0,1566.0,0.0,[0.],[562681.47413633]
1167,347850500.0,83680000.0,101325.0,1567.0,0.0,[0.],[564993.96633865]
1168,347850500.0,83680000.0,101324.99999999999,1568.0,0.0,[0.],[567312.99455561]
1169,347850500.0,83680000.0,101325.00000000001,1569.0,0.0,[0.],[569638.56699939]
1170,347850500.0,83680000.0,101325.0,1570.0,0.0,[0.],[571970.69186836]
1171,347850500.0,83680000.0,101325.00000000001,1571.0,0.0,[0.],[574309.37734707]
1172,347850500.0,83680000.0,101325.0,1572.0,0.0,[0.],[576654.63160628]
1173,347850500.0,83680000.0,101325.0,1573.0,0.0,[0.],[579006.46280286]
1174,347850500.0,83680000.0,101324.99999999999,1574.0,0.0,[0.],[581364.8790798]
1175,347850500.0,83680000.0,101325.00000000001,1575.0,0.0,[0.],[583729.8885662]
1176,347850500.0,83680000.0,101324.99999999999,1576.0,0.0,[0.],[586101.4993772]
1177,347850500.0,83680000.0,101325.0,1577.0,0.0,[0.],[588479.71961401]
1178,347850500.0,83680000.0,101325.00000000001,1578.0,0.0,[0.],[590864.55736382]
1179,347850500.0,83680000.0,101324.99999999999,1579.0,0.0,[0.],[593256.02069986]
1180,347850500.0,83680000.0,101325.00000000001,1580.0,0.0,[0.],[595654.11768128]
1181,347850500.0,83680000.0,101324.99999999999,1581.0,0.0,[0.],[598058.8563532]
1182,347850500.0,83680000.0,101325.00000000001,1582.0,0.0,[0.],[600470.24474665]
1183,347850500.0,83680000.0,101325.00000000001,1583.0,0.0,[0.],[602888.29087856]
1184,347850500.0,83680000.0,101325.0,1584.0,0.0,[0.],[605313.00275172]
1185,347850500.0,83680000.0,101325.00000000001,1585.0,0.0,[0.],[607744.38835479]
1186,347850500.0,83680000.0,101325.0,1586.0,0.0,[0.],[610182.45566223]
1187,347850500.0,83680000.0,101325.00000000001,1587.0,0.0,[0.],[612627.2126343]
1188,347850500.0,83680000.0,101325.0,1588.0,0.0,[0.],[615078.66721705]
1189,347850500.0,83680000.0,101325.0,1589.0,0.0,[0.],[617536.82734228]
1190,347850500.0,83680000.0,101325.0,1590.0,0.0,[0.],[620001.70092753]
1191,347850500.0,83680000.0,101324.99999999999,1591.0,0.0,[0.],[622473.29587602]
1192,347850500.0,83680000.0,101325.00000000001,1592.0,0.0,[0.],[624951.62007669]
1193,347850500.0,83680000.0,101325.0,1593.0,0.0,[0.],[627436.68140411]
1194,347850500.0,83680000.0,101325.00000000001,1594.0,0.0,[0.],[629928.48771854]
1195,347850500.0,83680000.0,101325.0,1595.0,0.0,[0.],[632427.0468658]
1196,347850500.0,83680000.0,101325.0,1596.0,0.0,[0.],[634932.36667734]
1197,347850500.0,83680000.0,101325.0,1597.0,0.0,[0.],[637444.4549702]
1198,347850500.0,83680000.0,101325.0,1598.0,0.0,[0.],[639963.31954694]
1199,347850500.0,83680000.0,101325.00000000001,1599.0,0.0,[0.],[642488.96819567]
1200,347850500.0,83680000.0,101325.0,1600.0,0.0,[0.],[645021.40869001]
1201,347850500.0,83680000.0,101325.00000000001,1601.0,0.0,[0.],[647560.64878908]
1202,347850500.0,83680000.0,101325.0,1602.0,0.0,[0.],[650106.69623746]
1203,347850500.0,83680000.0,101325.0,1603.0,0.0,[0.],[652659.55876517]
1204,347850500.0,83680000.0,101325.0,1604.0,0.0,[0.],[655219.24408767]
1205,347850500.0,83680000.0,101325.0,1605.0,0.0,[0.],[657785.75990584]
1206,347850500.0,83680000.0,101325.0,1606.0,0.0,[0.],[660359.11390591]
1207,347850500.0,83680000.0,101324.99999999999,1607.0,0.0,[0.],[662939.31375952]
1208,347850500.0,83680000.0,101325.0,1608.0,0.0,[0.],[665526.36712364]
1209,347850500.0,83680000.0,101325.0,1609.0,0.0,[0.],[668120.28164055]
1210,347850500.0,83680000.0,101325.0,1610.0,0.0,[0.],[670721.06493787]
1211,347850500.0,83680000.0,101324.99999999999,1611.0,0.0,[0.],[673328.72462849]
1212,347850500.0,83680000.0,101325.0,1612.0,0.0,[0.],[675943.26831057]
1213,347850500.0,83680000.0,101324.99999999999,1613.0,0.0,[0.],[678564.70356753]
1214,347850500.0,83680000.0,101325.0,1614.0,0.0,[0.],[681193.03796801]
1215,347850500.0,83680000.0,101325.0,1615.0,0.0,[0.],[683828.27906587]
1216,347850500.0,83680000.0,101324.99999999999,1616.0,0.0,[0.],[686470.43440017]
1217,347850500.0,83680000.0,101325.0,1617.0,0.0,[0.],[689119.51149513]
1218,347850500.0,83680000.0,101325.0,1618.0,0.0,[0.],[691775.51786013]
1219,347850500.0,83680000.0,101325.0,1619.0,0.0,[0.],[694438.46098971]
1220,347850500.0,83680000.0,101324.99999999999,1620.0,0.0,[0.],[697108.3483635]
1221,347850500.0,83680000.0,101325.0,1621.0,0.0,[0.],[699785.18744626]
1222,347850500.0,83680000.0,101325.00000000001,1622.0,0.0,[0.],[702468.98568781]
1223,347850500.0,83680000.0,101324.99999999999,1623.0,0.0,[0.],[705159.75052307]
1224,347850500.0,83680000.0,101325.0,1624.0,0.0,[0.],[707857.48937197]
1225,347850500.0,83680000.0,101325.0,1625.0,0.0,[0.],[710562.20963951]
1226,347850500.0,83680000.0,101325.0,1626.0,0.0,[0.],[713273.91871569]
1227,347850500.0,83680000.0,101325.0,1627.0,0.0,[0.],[715992.6239755]
1228,347850500.0,83680000.0,101325.0,1628.0,0.0,[0.],[718718.33277893]
1229,347850500.0,83680000.0,101324.99999999999,1629.0,0.0,[0.],[721451.05247093]
1230,347850500.0,83680000.0,101324.99999999999,1630.0,0.0,[0.],[724190.79038138]
1231,347850500.0,83680000.0,101325.00000000001,1631.0,0.0,[0.],[726937.55382514]
1232,347850500.0,83680000.0,101325.0,1632.0,0.0,[0.],[729691.35010193]
1233,347850500.0,83680000.0,101325.0,1633.0,0.0,[0.],[732452.18649641]
1234,347850500.0,83680000.0,101325.0,1634.0,0.0,[0.],[735220.07027811]
1235,347850500.0,83680000.0,101325.0,1635.0,0.0,[0.],[737995.00870143]
1236,347850500.0,83680000.0,101325.0,1636.0,0.0,[0.],[740777.00900562]
1237,347850500.0,83680000.0,101325.0,1637.0,0.0,[0.],[743566.07841477]
1238,347850500.0,83680000.0,101325.0,1638.0,0.0,[0.],[746362.22413781]
1239,347850500.0,83680000.0,101324.99999999999,1639.0,0.0,[0.],[749165.45336845]
1240,347850500.0,83680000.0,101325.00000000001,1640.0,0.0,[0.],[751975.77328521]
1241,347850500.0,83680000.0,101325.0,1641.0,0.0,[0.],[754793.19105137]
1242,347850500.0,83680000.0,101325.00000000001,1642.0,0.0,[0.],[757617.71381501]
1243,347850500.0,83680000.0,101325.0,1643.0,0.0,[0.],[760449.34870891]
1244,347850500.0,83680000.0,101325.0,1644.0,0.0,[0.],[763288.10285062]
1245,347850500.0,83680000.0,101325.00000000001,1645.0,0.0,[0.],[766133.9833424]
1246,347850500.0,83680000.0,101325.00000000001,1646.0,0.0,[0.],[768986.9972712]
1247,347850500.0,83680000.0,101325.0,1647.0,0.0,[0.],[771847.15170869]
1248,347850500.0,83680000.0,101325.0,1648.0,0.0,[0.],[774714.4537112]
1249,347850500.0,83680000.0,101325.00000000001,1649.0,0.0,[0.],[777588.91031973]
1250,347850500.0,83680000.0,101325.0,1650.0,0.0,[0.],[780470.52855992]
1251,347850500.0,83680000.0,101325.0,1651.0,0.0,[0.],[783359.31544206]
1252,347850500.0,83680000.0,101324.99999999999,1652.0,0.0,[0.],[786255.27796106]
1253,347850500.0,83680000.0,101325.0,1653.0,0.0,[0.],[789158.42309645]
1254,347850500.0,83680000.0,101325.0,1654.0,0.0,[0.],[792068.75781234]
1255,347850500.0,83680000.0,101324.99999999999,1655.0,0.0,[0.],[794986.28905744]
1256,347850500.0,83680000.0,101325.0,1656.0,0.0,[0.],[797911.02376502]
1257,347850500.0,83680000.0,101325.0,1657.0,0.0,[0.],[800842.96885292]
1258,347850500.0,83680000.0,101325.00000000001,1658.0,0.0,[0.],[803782.13122354]
1259,347850500.0,83680000.0,101325.0,1659.0,0.0,[0.],[806728.51776378]
1260,347850500.0,83680000.0,101325.0,1660.0,0.0,[0.],[809682.13534509]
1261,347850500.0,83680000.0,101325.0,1661.0,0.0,[0.],[812642.99082344]
1262,347850500.0,83680000.0,101325.0,1662.0,0.0,[0.],[815611.09103928]
1263,347850500.0,83680000.0,101325.00000000001,1663.0,0.0,[0.],[818586.44281754]
1264,347850500.0,83680000.0,101325.0,1664.0,0.0,[0.],[821569.05296766]
1265,347850500.0,83680000.0,101325.00000000001,1665.0,0.0,[0.],[824558.92828352]
1266,347850500.0,83680000.0,101325.0,1666.0,0.0,[0.],[827556.07554345]
1267,347850500.0,83680000.0,101325.0,1667.0,0.0,[0.],[830560.50151025]
1268,347850500.0,83680000.0,101325.00000000001,1668.0,0.0,[0.],[833572.21293112]
1269,347850500.0,83680000.0,101325.0,1669.0,0.0,[0.],[836591.2165377]
1270,347850500.0,83680000.0,101325.00000000001,1670.0,0.0,[0.],[839617.51904604]
1271,347850500.0,83680000.0,101325.0,1671.0,0.0,[0.],[842651.12715658]
1272,347850500.0,83680000.0,101325.0,1672.0,0.0,[0.],[845692.04755417]
1273,347850500.0,83680000.0,101325.0,1673.0,0.0,[0.],[848740.286908]
1274,347850500.0,83680000.0,101325.0,1674.0,0.0,[0.],[851795.85187167]
1275,347850500.0,83680000.0,101324.99999999999,1675.0,0.0,[0.],[854858.74908312]
1276,347850500.0,83680000.0,101325.0,1676.0,0.0,[0.],[857928.98516464]
1277,347850500.0,83680000.0,101325.0,1677.0,0.0,[0.],[861006.56672286]
1278,347850500.0,83680000.0,101325.0,1678.0,0.0,[0.],[864091.50034874]
1279,347850500.0,83680000.0,101325.0,1679.0,0.0,[0.],[867183.79261756]
1280,347850500.0,83680000.0,101324.99999999999,1680.0,0.0,[0.],[870283.45008892]
1281,347850500.0,83680000.0,101325.0,1681.0,0.0,[0.],[873390.4793067]
1282,347850500.0,83680000.0,101325.0,1682.0,0.0,[0.],[876504.8867991]
1283,347850500.0,83680000.0,101325.00000000001,1683.0,0.0,[0.],[879626.67907857]
1284,347850500.0,83680000.0,101325.0,1684.0,0.0,[0.],[882755.86264188]
1285,347850500.0,83680000.0,101325.0,1685.0,0.0,[0.],[885892.44397002]
1286,347850500.0,83680000.0,101325.0,1686.0,0.0,[0.],[889036.42952826]
1287,347850500.0,83680000.0,101325.0,1687.0,0.0,[0.],[892187.82576613]
1288,347850500.0,83680000.0,101325.00000000001,1688.0,0.0,[0.],[895346.63911738]
1289,347850500.0,83680000.0,101325.0,1689.0,0.0,[0.],[898512.876]
1290,347850500.0,83680000.0,101325.00000000001,1690.0,0.0,[0.],[901686.54281622]
1291,347850500.0,83680000.0,101325.0,1691.0,0.0,[0.],[904867.64595245]
1292,347850500.0,83680000.0,101325.0,1692.0,0.0,[0.],[908056.19177936]
1293,347850500.0,83680000.0,101325.00000000001,1693.0,0.0,[0.],[911252.18665177]
1294,347850500.0,83680000.0,101325.0,1694.0,0.0,[0.],[914455.63690873]
1295,347850500.0,83680000.0,101325.00000000001,1695.0,0.0,[0.],[917666.54887347]
1296,347850500.0,83680000.0,101325.0,1696.0,0.0,[0.],[920884.92885338]
1297,347850500.0,83680000.0,101325.0,1697.0,0.0,[0.],[924110.78314004]
1298,347850500.0,83680000.0,101324.99999999999,1698.0,0.0,[0.],[927344.1180092]
1299,347850500.0,83680000.0,101325.0,1699.0,0.0,[0.],[930584.93972076]
1300,347850500.0,83680000.0,101325.0,1700.0,0.0,[0.],[933833.25451876]
1301,347850500.0,83680000.0,101325.00000000001,1701.0,0.0,[0.],[937089.06863141]
1302,347850500.0,83680000.0,101325.00000000001,1702.0,0.0,[0.],[940352.38827104]
1303,347850500.0,83680000.0,101324.99999999999,1703.0,0.0,[0.],[943623.21963412]
1304,347850500.0,83680000.0,101325.0,1704.0,0.0,[0.],[946901.56890124]
1305,347850500.0,83680000.0,101324.99999999999,1705.0,0.0,[0.],[950187.44223713]
1306,347850500.0,83680000.0,101325.0,1706.0,0.0,[0.],[953480.84579059]
1307,347850500.0,83680000.0,101325.0,1707.0,0.0,[0.],[956781.78569458]
1308,347850500.0,83680000.0,101324.99999999999,1708.0,0.0,[0.],[960090.26806613]
1309,347850500.0,83680000.0,101325.00000000001,1709.0,0.0,[0.],[963406.29900637]
1310,347850500.0,83680000.0,101325.0,1710.0,0.0,[0.],[966729.88460054]
1311,347850500.0,83680000.0,101325.00000000001,1711.0,0.0,[0.],[970061.03091794]
1312,347850500.0,83680000.0,101325.0,1712.0,0.0,[0.],[973399.74401196]
1313,347850500.0,83680000.0,101325.0,1713.0,0.0,[0.],[976746.02992008]
1314,347850500.0,83680000.0,101325.0,1714.0,0.0,[0.],[980099.89466383]
1315,347850500.0,83680000.0,101324.99999999999,1715.0,0.0,[0.],[983461.34424882]
1316,347850500.0,83680000.0,101325.0,1716.0,0.0,[0.],[986830.38466472]
1317,347850500.0,83680000.0,101325.0,1717.0,0.0,[0.],[990207.02188523]
1318,347850500.0,83680000.0,101325.0,1718.0,0.0,[0.],[993591.26186815]
1319,347850500.0,83680000.0,101324.99999999999,1719.0,0.0,[0.],[996983.11055528]
1320,347850500.0,83680000.0,101325.0,1720.0,0.0,[0.],[1000382.57387249]
